132 1734193698 0,036602 0,200000 0,036602 0,036602 0,000268
160 1734193697 0,112017 0,400000 0,112003 0,112032 0,005019
160 1734193698 0,112017 0,400000 0,112003 0,112032 0,005019
129 1734193697 0,087681 0,400000 0,068835 0,106528 0,003217
129 1734193698 0,087681 0,400000 0,068835 0,106528 0,003217
163 1734193697 0,029567 0,200000 0,029567 0,029567 0,000175
163 1734193698 0,029567 0,200000 0,029567 0,029567 0,000175
120 1734193697 0,096054 1,600000 0,076349 0,123471 0,015214
120 1734193698 0,096054 1,600000 0,076349 0,123471 0,015214
135 1734193699 0,043549 0,200000 0,043549 0,043549 0,000379
148 1734193699 0,091504 0,400000 0,075829 0,107178 0,003447
157 1734193699 0,080604 0,200000 0,080604 0,080604 0,001299
166 1734193699 10,354816 0,400000 10,342161 10,367471 42,888950
151 1734193699 0,034267 0,400000 0,034137 0,034396 0,000470
160 1734193699 0,092020 0,400000 0,076150 0,107891 0,003488
169 1734193699 0,055564 0,400000 0,054853 0,056275 0,001235
129 1734193699 0,067595 0,200000 0,067595 0,067595 0,000914
154 1734193699 10,354893 0,400000 10,342244 10,367543 42,889588
135 1734193700 0,043549 0,200000 0,043549 0,043549 0,000379
148 1734193700 0,091504 0,400000 0,075829 0,107178 0,003447
157 1734193700 0,080604 0,200000 0,080604 0,080604 0,001299
166 1734193700 10,354816 0,400000 10,342161 10,367471 42,888950
151 1734193700 0,034267 0,400000 0,034137 0,034396 0,000470
160 1734193700 0,092020 0,400000 0,076150 0,107891 0,003488
169 1734193700 0,055564 0,400000 0,054853 0,056275 0,001235
129 1734193700 0,067595 0,200000 0,067595 0,067595 0,000914
154 1734193700 10,354893 0,400000 10,342244 10,367543 42,889588
135 1734193701 0,043549 0,200000 0,043549 0,043549 0,000379
148 1734193701 0,091504 0,400000 0,075829 0,107178 0,003447
157 1734193701 0,080604 0,200000 0,080604 0,080604 0,001299
166 1734193701 10,354816 0,400000 10,342161 10,367471 42,888950
151 1734193701 0,034267 0,400000 0,034137 0,034396 0,000470
160 1734193701 0,092020 0,400000 0,076150 0,107891 0,003488
169 1734193701 0,055564 0,400000 0,054853 0,056275 0,001235
129 1734193701 0,067595 0,200000 0,067595 0,067595 0,000914
154 1734193701 10,354893 0,400000 10,342244 10,367543 42,889588
135 1734193702 0,043549 0,200000 0,043549 0,043549 0,000379
148 1734193702 0,091504 0,400000 0,075829 0,107178 0,003447
157 1734193702 0,080604 0,200000 0,080604 0,080604 0,001299
166 1734193702 10,354816 0,400000 10,342161 10,367471 42,888950
151 1734193702 0,034267 0,400000 0,034137 0,034396 0,000470
160 1734193702 0,092020 0,400000 0,076150 0,107891 0,003488
169 1734193702 0,055564 0,400000 0,054853 0,056275 0,001235
129 1734193702 0,067595 0,200000 0,067595 0,067595 0,000914
154 1734193702 10,354893 0,400000 10,342244 10,367543 42,889588
135 1734193703 0,043549 0,200000 0,043549 0,043549 0,000379
148 1734193703 0,091504 0,400000 0,075829 0,107178 0,003447
157 1734193703 0,080604 0,200000 0,080604 0,080604 0,001299
166 1734193703 10,354816 0,400000 10,342161 10,367471 42,888950
151 1734193703 0,034267 0,400000 0,034137 0,034396 0,000470
160 1734193703 0,092020 0,400000 0,076150 0,107891 0,003488
169 1734193703 0,055564 0,400000 0,054853 0,056275 0,001235
129 1734193703 0,067595 0,200000 0,067595 0,067595 0,000914
154 1734193703 10,354893 0,400000 10,342244 10,367543 42,889588
176 1734193704 0,035608 0,400000 0,035151 0,036065 0,000507
179 1734193704 16,432863 0,200000 16,432863 16,432863 54,007794
135 1734193704 0,048791 0,200000 0,048791 0,048791 0,000476
151 1734193704 0,037020 0,800000 0,036455 0,037881 0,001097
173 1734193704 0,055688 0,200000 0,055688 0,055688 0,000620
129 1734193704 0,067745 0,200000 0,067745 0,067745 0,000918
154 1734193704 16,433753 0,200000 16,433753 16,433753 54,013644
176 1734193705 0,035608 0,400000 0,035151 0,036065 0,000507
179 1734193705 16,432863 0,200000 16,432863 16,432863 54,007794
135 1734193705 0,048791 0,200000 0,048791 0,048791 0,000476
151 1734193705 0,037020 0,800000 0,036455 0,037881 0,001097
173 1734193705 0,055688 0,200000 0,055688 0,055688 0,000620
129 1734193705 0,067745 0,200000 0,067745 0,067745 0,000918
154 1734193705 16,433753 0,200000 16,433753 16,433753 54,013644
176 1734193706 0,035608 0,400000 0,035151 0,036065 0,000507
179 1734193706 16,432863 0,200000 16,432863 16,432863 54,007794
135 1734193706 0,048791 0,200000 0,048791 0,048791 0,000476
151 1734193706 0,037020 0,800000 0,036455 0,037881 0,001097
173 1734193706 0,055688 0,200000 0,055688 0,055688 0,000620
129 1734193706 0,067745 0,200000 0,067745 0,067745 0,000918
154 1734193706 16,433753 0,200000 16,433753 16,433753 54,013644
176 1734193707 0,035608 0,400000 0,035151 0,036065 0,000507
179 1734193707 16,432863 0,200000 16,432863 16,432863 54,007794
135 1734193707 0,048791 0,200000 0,048791 0,048791 0,000476
151 1734193707 0,037020 0,800000 0,036455 0,037881 0,001097
173 1734193707 0,055688 0,200000 0,055688 0,055688 0,000620
129 1734193707 0,067745 0,200000 0,067745 0,067745 0,000918
154 1734193707 16,433753 0,200000 16,433753 16,433753 54,013644
176 1734193708 0,035608 0,400000 0,035151 0,036065 0,000507
179 1734193708 16,432863 0,200000 16,432863 16,432863 54,007794
135 1734193708 0,048791 0,200000 0,048791 0,048791 0,000476
151 1734193708 0,037020 0,800000 0,036455 0,037881 0,001097
173 1734193708 0,055688 0,200000 0,055688 0,055688 0,000620
129 1734193708 0,067745 0,200000 0,067745 0,067745 0,000918
154 1734193708 16,433753 0,200000 16,433753 16,433753 54,013644
176 1734193709 0,037112 0,800000 0,036257 0,038925 0,001103
185 1734193709 20,874130 0,200000 20,874130 20,874130 87,145861
151 1734193709 0,035544 0,200000 0,035544 0,035544 0,000253
160 1734193709 0,110141 0,200000 0,110141 0,110141 0,002426
182 1734193709 0,034799 0,400000 0,034793 0,034805 0,000484
154 1734193709 20,874195 0,200000 20,874195 20,874195 87,146402
176 1734193710 0,037112 0,800000 0,036257 0,038925 0,001103
185 1734193710 20,874130 0,200000 20,874130 20,874130 87,145861
151 1734193710 0,035544 0,200000 0,035544 0,035544 0,000253
160 1734193710 0,110141 0,200000 0,110141 0,110141 0,002426
182 1734193710 0,034799 0,400000 0,034793 0,034805 0,000484
154 1734193710 20,874195 0,200000 20,874195 20,874195 87,146402
176 1734193711 0,037112 0,800000 0,036257 0,038925 0,001103
185 1734193711 20,874130 0,200000 20,874130 20,874130 87,145861
151 1734193711 0,035544 0,200000 0,035544 0,035544 0,000253
160 1734193711 0,110141 0,200000 0,110141 0,110141 0,002426
182 1734193711 0,034799 0,400000 0,034793 0,034805 0,000484
154 1734193711 20,874195 0,200000 20,874195 20,874195 87,146402
176 1734193712 0,037112 0,800000 0,036257 0,038925 0,001103
185 1734193712 20,874130 0,200000 20,874130 20,874130 87,145861
151 1734193712 0,035544 0,200000 0,035544 0,035544 0,000253
160 1734193712 0,110141 0,200000 0,110141 0,110141 0,002426
182 1734193712 0,034799 0,400000 0,034793 0,034805 0,000484
154 1734193712 20,874195 0,200000 20,874195 20,874195 87,146402
176 1734193713 0,037112 0,800000 0,036257 0,038925 0,001103
185 1734193713 20,874130 0,200000 20,874130 20,874130 87,145861
151 1734193713 0,035544 0,200000 0,035544 0,035544 0,000253
160 1734193713 0,110141 0,200000 0,110141 0,110141 0,002426
182 1734193713 0,034799 0,400000 0,034793 0,034805 0,000484
154 1734193713 20,874195 0,200000 20,874195 20,874195 87,146402
197 1734193714 28,603861 0,400000 28,601846 28,605877 327,272358
188 1734193714 25,476928 0,400000 25,460605 25,493252 259,629653
173 1734193714 0,054592 0,800000 0,052695 0,056211 0,002386
191 1734193714 0,107678 0,400000 0,107308 0,108047 0,004638
182 1734193714 0,039076 0,400000 0,038783 0,039368 0,000611
154 1734193714 27,040453 0,800000 25,460685 28,605915 586,904466
197 1734193715 28,603861 0,400000 28,601846 28,605877 327,272358
188 1734193715 25,476928 0,400000 25,460605 25,493252 259,629653
173 1734193715 0,054592 0,800000 0,052695 0,056211 0,002386
191 1734193715 0,107678 0,400000 0,107308 0,108047 0,004638
182 1734193715 0,039076 0,400000 0,038783 0,039368 0,000611
154 1734193715 27,040453 0,800000 25,460685 28,605915 586,904466
197 1734193716 28,603861 0,400000 28,601846 28,605877 327,272358
188 1734193716 25,476928 0,400000 25,460605 25,493252 259,629653
173 1734193716 0,054592 0,800000 0,052695 0,056211 0,002386
191 1734193716 0,107678 0,400000 0,107308 0,108047 0,004638
182 1734193716 0,039076 0,400000 0,038783 0,039368 0,000611
154 1734193716 27,040453 0,800000 25,460685 28,605915 586,904466
197 1734193717 28,603861 0,400000 28,601846 28,605877 327,272358
188 1734193717 25,476928 0,400000 25,460605 25,493252 259,629653
173 1734193717 0,054592 0,800000 0,052695 0,056211 0,002386
191 1734193717 0,107678 0,400000 0,107308 0,108047 0,004638
182 1734193717 0,039076 0,400000 0,038783 0,039368 0,000611
154 1734193717 27,040453 0,800000 25,460685 28,605915 586,904466
197 1734193718 28,603861 0,400000 28,601846 28,605877 327,272358
188 1734193718 25,476928 0,400000 25,460605 25,493252 259,629653
173 1734193718 0,054592 0,800000 0,052695 0,056211 0,002386
191 1734193718 0,107678 0,400000 0,107308 0,108047 0,004638
182 1734193718 0,039076 0,400000 0,038783 0,039368 0,000611
154 1734193718 27,040453 0,800000 25,460685 28,605915 586,904466
194 1734193719 30,547423 0,400000 30,538337 30,556509 373,258054
191 1734193719 0,108467 0,400000 0,108464 0,108471 0,004706
154 1734193719 30,547503 0,400000 30,538413 30,556594 373,260020
194 1734193720 30,547423 0,400000 30,538337 30,556509 373,258054
191 1734193720 0,108467 0,400000 0,108464 0,108471 0,004706
154 1734193720 30,547503 0,400000 30,538413 30,556594 373,260020
194 1734193721 30,547423 0,400000 30,538337 30,556509 373,258054
191 1734193721 0,108467 0,400000 0,108464 0,108471 0,004706
154 1734193721 30,547503 0,400000 30,538413 30,556594 373,260020
194 1734193722 30,547423 0,400000 30,538337 30,556509 373,258054
191 1734193722 0,108467 0,400000 0,108464 0,108471 0,004706
154 1734193722 30,547503 0,400000 30,538413 30,556594 373,260020
194 1734193723 30,547423 0,400000 30,538337 30,556509 373,258054
191 1734193723 0,108467 0,400000 0,108464 0,108471 0,004706
154 1734193723 30,547503 0,400000 30,538413 30,556594 373,260020
117 1734193724 0,162102 0,200000 0,162102 0,162102 0,005255
117 1734193725 0,162102 0,200000 0,162102 0,162102 0,005255
117 1734193726 0,162102 0,200000 0,162102 0,162102 0,005255
117 1734193727 0,162102 0,200000 0,162102 0,162102 0,005255
117 1734193728 0,162102 0,200000 0,162102 0,162102 0,005255
132 1734193729 0,035042 0,200000 0,035042 0,035042 0,000246
132 1734193730 0,035042 0,200000 0,035042 0,035042 0,000246
132 1734193731 0,035042 0,200000 0,035042 0,035042 0,000246
132 1734193732 0,035042 0,200000 0,035042 0,035042 0,000246
132 1734193733 0,035042 0,200000 0,035042 0,035042 0,000246
157 1734193734 0,078616 0,200000 0,078616 0,078616 0,001236
163 1734193734 0,030592 0,200000 0,030592 0,030592 0,000187
157 1734193735 0,078616 0,200000 0,078616 0,078616 0,001236
163 1734193735 0,030592 0,200000 0,030592 0,030592 0,000187
157 1734193736 0,078616 0,200000 0,078616 0,078616 0,001236
163 1734193736 0,030592 0,200000 0,030592 0,030592 0,000187
157 1734193737 0,078616 0,200000 0,078616 0,078616 0,001236
163 1734193737 0,030592 0,200000 0,030592 0,030592 0,000187
157 1734193738 0,078616 0,200000 0,078616 0,078616 0,001236
163 1734193738 0,030592 0,200000 0,030592 0,030592 0,000187
179 1734193739 16,406632 0,200000 16,406632 16,406632 53,835517
173 1734193739 0,055772 0,200000 0,055772 0,055772 0,000622
154 1734193739 16,407409 0,200000 16,407409 16,407409 53,840617
179 1734193740 16,406632 0,200000 16,406632 16,406632 53,835517
173 1734193740 0,055772 0,200000 0,055772 0,055772 0,000622
154 1734193740 16,407409 0,200000 16,407409 16,407409 53,840617
179 1734193741 16,406632 0,200000 16,406632 16,406632 53,835517
173 1734193741 0,055772 0,200000 0,055772 0,055772 0,000622
154 1734193741 16,407409 0,200000 16,407409 16,407409 53,840617
179 1734193742 16,406632 0,200000 16,406632 16,406632 53,835517
173 1734193742 0,055772 0,200000 0,055772 0,055772 0,000622
154 1734193742 16,407409 0,200000 16,407409 16,407409 53,840617
179 1734193743 16,406632 0,200000 16,406632 16,406632 53,835517
173 1734193743 0,055772 0,200000 0,055772 0,055772 0,000622
154 1734193743 16,407409 0,200000 16,407409 16,407409 53,840617
117 1734193749 0,161826 0,400000 0,160953 0,162698 0,010475
117 1734193750 0,161826 0,400000 0,160953 0,162698 0,010475
117 1734193751 0,161826 0,400000 0,160953 0,162698 0,010475
117 1734193752 0,161826 0,400000 0,160953 0,162698 0,010475
117 1734193753 0,161826 0,400000 0,160953 0,162698 0,010475
120 1734193754 0,090657 0,400000 0,090655 0,090660 0,003288
120 1734193755 0,090657 0,400000 0,090655 0,090660 0,003288
120 1734193756 0,090657 0,400000 0,090655 0,090660 0,003288
120 1734193757 0,090657 0,400000 0,090655 0,090660 0,003288
120 1734193758 0,090657 0,400000 0,090655 0,090660 0,003288
117 1734193759 0,093148 0,600000 0,056090 0,166001 0,006798
166 1734193759 10,328321 0,400000 10,327543 10,329098 42,669683
169 1734193759 0,056756 0,400000 0,055965 0,057546 0,001289
154 1734193759 10,328380 0,400000 10,327601 10,329159 42,670175
154 1734193760 10,328380 0,400000 10,327601 10,329159 42,670175
166 1734193760 10,328321 0,400000 10,327543 10,329098 42,669683
169 1734193760 0,056756 0,400000 0,055965 0,057546 0,001289
117 1734193760 0,093148 0,600000 0,056090 0,166001 0,006798
117 1734193761 0,093148 0,600000 0,056090 0,166001 0,006798
166 1734193761 10,328321 0,400000 10,327543 10,329098 42,669683
169 1734193761 0,056756 0,400000 0,055965 0,057546 0,001289
154 1734193761 10,328380 0,400000 10,327601 10,329159 42,670175
117 1734193762 0,093148 0,600000 0,056090 0,166001 0,006798
117 1734193763 0,093148 0,600000 0,056090 0,166001 0,006798
166 1734193762 10,328321 0,400000 10,327543 10,329098 42,669683
166 1734193763 10,328321 0,400000 10,327543 10,329098 42,669683
169 1734193762 0,056756 0,400000 0,055965 0,057546 0,001289
169 1734193763 0,056756 0,400000 0,055965 0,057546 0,001289
154 1734193762 10,328380 0,400000 10,327601 10,329159 42,670175
154 1734193763 10,328380 0,400000 10,327601 10,329159 42,670175
132 1734193764 0,035382 0,200000 0,035382 0,035382 0,000250
160 1734193764 0,112052 0,400000 0,112000 0,112104 0,005022
120 1734193764 0,098836 0,400000 0,076294 0,121378 0,004111
132 1734193765 0,035382 0,200000 0,035382 0,035382 0,000250
160 1734193765 0,112052 0,400000 0,112000 0,112104 0,005022
120 1734193765 0,098836 0,400000 0,076294 0,121378 0,004111
132 1734193766 0,035382 0,200000 0,035382 0,035382 0,000250
160 1734193766 0,112052 0,400000 0,112000 0,112104 0,005022
120 1734193766 0,098836 0,400000 0,076294 0,121378 0,004111
132 1734193767 0,035382 0,200000 0,035382 0,035382 0,000250
160 1734193767 0,112052 0,400000 0,112000 0,112104 0,005022
120 1734193767 0,098836 0,400000 0,076294 0,121378 0,004111
132 1734193768 0,035382 0,200000 0,035382 0,035382 0,000250
160 1734193768 0,112052 0,400000 0,112000 0,112104 0,005022
120 1734193768 0,098836 0,400000 0,076294 0,121378 0,004111
117 1734193769 0,059021 0,400000 0,058288 0,059755 0,001394
151 1734193769 0,034495 0,400000 0,034055 0,034934 0,000476
163 1734193769 0,030533 0,200000 0,030533 0,030533 0,000186
117 1734193770 0,059021 0,400000 0,058288 0,059755 0,001394
151 1734193770 0,034495 0,400000 0,034055 0,034934 0,000476
163 1734193770 0,030533 0,200000 0,030533 0,030533 0,000186
117 1734193771 0,059021 0,400000 0,058288 0,059755 0,001394
151 1734193771 0,034495 0,400000 0,034055 0,034934 0,000476
163 1734193771 0,030533 0,200000 0,030533 0,030533 0,000186
117 1734193772 0,059021 0,400000 0,058288 0,059755 0,001394
151 1734193772 0,034495 0,400000 0,034055 0,034934 0,000476
163 1734193772 0,030533 0,200000 0,030533 0,030533 0,000186
117 1734193773 0,059021 0,400000 0,058288 0,059755 0,001394
151 1734193773 0,034495 0,400000 0,034055 0,034934 0,000476
163 1734193773 0,030533 0,200000 0,030533 0,030533 0,000186
176 1734193774 0,035225 0,400000 0,034609 0,035841 0,000496
179 1734193774 16,406641 0,200000 16,406641 16,406641 53,835571
157 1734193774 0,080573 0,200000 0,080573 0,080573 0,001298
173 1734193774 0,055467 0,200000 0,055467 0,055467 0,000615
154 1734193774 16,407323 0,200000 16,407323 16,407323 53,840047
120 1734193774 0,078502 0,400000 0,078475 0,078529 0,002465
176 1734193775 0,035225 0,400000 0,034609 0,035841 0,000496
179 1734193775 16,406641 0,200000 16,406641 16,406641 53,835571
157 1734193775 0,080573 0,200000 0,080573 0,080573 0,001298
173 1734193775 0,055467 0,200000 0,055467 0,055467 0,000615
154 1734193775 16,407323 0,200000 16,407323 16,407323 53,840047
120 1734193775 0,078502 0,400000 0,078475 0,078529 0,002465
176 1734193776 0,035225 0,400000 0,034609 0,035841 0,000496
179 1734193776 16,406641 0,200000 16,406641 16,406641 53,835571
157 1734193776 0,080573 0,200000 0,080573 0,080573 0,001298
173 1734193776 0,055467 0,200000 0,055467 0,055467 0,000615
154 1734193776 16,407323 0,200000 16,407323 16,407323 53,840047
120 1734193776 0,078502 0,400000 0,078475 0,078529 0,002465
176 1734193777 0,035225 0,400000 0,034609 0,035841 0,000496
179 1734193777 16,406641 0,200000 16,406641 16,406641 53,835571
157 1734193777 0,080573 0,200000 0,080573 0,080573 0,001298
173 1734193777 0,055467 0,200000 0,055467 0,055467 0,000615
154 1734193777 16,407323 0,200000 16,407323 16,407323 53,840047
120 1734193777 0,078502 0,400000 0,078475 0,078529 0,002465
176 1734193778 0,035225 0,400000 0,034609 0,035841 0,000496
179 1734193778 16,406641 0,200000 16,406641 16,406641 53,835571
157 1734193778 0,080573 0,200000 0,080573 0,080573 0,001298
173 1734193778 0,055467 0,200000 0,055467 0,055467 0,000615
154 1734193778 16,407323 0,200000 16,407323 16,407323 53,840047
120 1734193778 0,078502 0,400000 0,078475 0,078529 0,002465
148 1734193779 0,112140 0,400000 0,112123 0,112157 0,005030
182 1734193779 0,034930 0,400000 0,034829 0,035031 0,000488
148 1734193780 0,112140 0,400000 0,112123 0,112157 0,005030
182 1734193780 0,034930 0,400000 0,034829 0,035031 0,000488
148 1734193781 0,112140 0,400000 0,112123 0,112157 0,005030
182 1734193781 0,034930 0,400000 0,034829 0,035031 0,000488
148 1734193782 0,112140 0,400000 0,112123 0,112157 0,005030
182 1734193782 0,034930 0,400000 0,034829 0,035031 0,000488
148 1734193783 0,112140 0,400000 0,112123 0,112157 0,005030
182 1734193783 0,034930 0,400000 0,034829 0,035031 0,000488
197 1734193784 28,596915 0,400000 28,582153 28,611676 327,113501
151 1734193784 0,036499 0,400000 0,036085 0,036912 0,000533
173 1734193784 0,052870 0,400000 0,052153 0,053586 0,001118
191 1734193784 0,111850 0,400000 0,111322 0,112378 0,005004
154 1734193784 28,596949 0,400000 28,582188 28,611709 327,114281
197 1734193785 28,596915 0,400000 28,582153 28,611676 327,113501
151 1734193785 0,036499 0,400000 0,036085 0,036912 0,000533
173 1734193785 0,052870 0,400000 0,052153 0,053586 0,001118
191 1734193785 0,111850 0,400000 0,111322 0,112378 0,005004
154 1734193785 28,596949 0,400000 28,582188 28,611709 327,114281
197 1734193786 28,596915 0,400000 28,582153 28,611676 327,113501
151 1734193786 0,036499 0,400000 0,036085 0,036912 0,000533
173 1734193786 0,052870 0,400000 0,052153 0,053586 0,001118
191 1734193786 0,111850 0,400000 0,111322 0,112378 0,005004
154 1734193786 28,596949 0,400000 28,582188 28,611709 327,114281
197 1734193787 28,596915 0,400000 28,582153 28,611676 327,113501
151 1734193787 0,036499 0,400000 0,036085 0,036912 0,000533
173 1734193787 0,052870 0,400000 0,052153 0,053586 0,001118
191 1734193787 0,111850 0,400000 0,111322 0,112378 0,005004
154 1734193787 28,596949 0,400000 28,582188 28,611709 327,114281
197 1734193788 28,596915 0,400000 28,582153 28,611676 327,113501
151 1734193788 0,036499 0,400000 0,036085 0,036912 0,000533
173 1734193788 0,052870 0,400000 0,052153 0,053586 0,001118
191 1734193788 0,111850 0,400000 0,111322 0,112378 0,005004
154 1734193788 28,596949 0,400000 28,582188 28,611709 327,114281
176 1734193789 0,037149 0,400000 0,036597 0,037702 0,000552
117 1734193789 0,058583 0,400000 0,057812 0,059354 0,001373
176 1734193790 0,037149 0,400000 0,036597 0,037702 0,000552
117 1734193790 0,058583 0,400000 0,057812 0,059354 0,001373
176 1734193791 0,037149 0,400000 0,036597 0,037702 0,000552
117 1734193791 0,058583 0,400000 0,057812 0,059354 0,001373
176 1734193792 0,037149 0,400000 0,036597 0,037702 0,000552
117 1734193792 0,058583 0,400000 0,057812 0,059354 0,001373
176 1734193793 0,037149 0,400000 0,036597 0,037702 0,000552
117 1734193793 0,058583 0,400000 0,057812 0,059354 0,001373
117 1734193794 0,165558 0,200000 0,165558 0,165558 0,005482
188 1734193794 25,415730 0,400000 25,415224 25,416235 258,383725
173 1734193794 0,057308 0,400000 0,056822 0,057794 0,001314
154 1734193794 25,415791 0,400000 25,415291 25,416290 258,384964
120 1734193794 0,095247 0,400000 0,095243 0,095251 0,003629
117 1734193795 0,165558 0,200000 0,165558 0,165558 0,005482
188 1734193795 25,415730 0,400000 25,415224 25,416235 258,383725
173 1734193795 0,057308 0,400000 0,056822 0,057794 0,001314
154 1734193795 25,415791 0,400000 25,415291 25,416290 258,384964
120 1734193795 0,095247 0,400000 0,095243 0,095251 0,003629
117 1734193796 0,165558 0,200000 0,165558 0,165558 0,005482
188 1734193796 25,415730 0,400000 25,415224 25,416235 258,383725
173 1734193796 0,057308 0,400000 0,056822 0,057794 0,001314
154 1734193796 25,415791 0,400000 25,415291 25,416290 258,384964
120 1734193796 0,095247 0,400000 0,095243 0,095251 0,003629
117 1734193797 0,165558 0,200000 0,165558 0,165558 0,005482
188 1734193797 25,415730 0,400000 25,415224 25,416235 258,383725
173 1734193797 0,057308 0,400000 0,056822 0,057794 0,001314
154 1734193797 25,415791 0,400000 25,415291 25,416290 258,384964
120 1734193797 0,095247 0,400000 0,095243 0,095251 0,003629
117 1734193798 0,165558 0,200000 0,165558 0,165558 0,005482
188 1734193798 25,415730 0,400000 25,415224 25,416235 258,383725
173 1734193798 0,057308 0,400000 0,056822 0,057794 0,001314
154 1734193798 25,415791 0,400000 25,415291 25,416290 258,384964
120 1734193798 0,095247 0,400000 0,095243 0,095251 0,003629
132 1734193799 0,034815 0,200000 0,034815 0,034815 0,000242
160 1734193799 0,107084 0,400000 0,107082 0,107087 0,004587
132 1734193800 0,034815 0,200000 0,034815 0,034815 0,000242
160 1734193800 0,107084 0,400000 0,107082 0,107087 0,004587
132 1734193801 0,034815 0,200000 0,034815 0,034815 0,000242
160 1734193801 0,107084 0,400000 0,107082 0,107087 0,004587
132 1734193802 0,034815 0,200000 0,034815 0,034815 0,000242
160 1734193802 0,107084 0,400000 0,107082 0,107087 0,004587
132 1734193803 0,034815 0,200000 0,034815 0,034815 0,000242
160 1734193803 0,107084 0,400000 0,107082 0,107087 0,004587
151 1734193804 0,036403 0,400000 0,035758 0,037049 0,000530
163 1734193804 0,030567 0,200000 0,030567 0,030567 0,000187
151 1734193805 0,036403 0,400000 0,035758 0,037049 0,000530
163 1734193805 0,030567 0,200000 0,030567 0,030567 0,000187
151 1734193806 0,036403 0,400000 0,035758 0,037049 0,000530
163 1734193806 0,030567 0,200000 0,030567 0,030567 0,000187
151 1734193807 0,036403 0,400000 0,035758 0,037049 0,000530
163 1734193807 0,030567 0,200000 0,030567 0,030567 0,000187
151 1734193808 0,036403 0,400000 0,035758 0,037049 0,000530
163 1734193808 0,030567 0,200000 0,030567 0,030567 0,000187
176 1734193809 0,037408 0,400000 0,037335 0,037480 0,000560
117 1734193809 0,163607 0,400000 0,162926 0,164288 0,010707
157 1734193809 0,080528 0,200000 0,080528 0,080528 0,001297
176 1734193810 0,037408 0,400000 0,037335 0,037480 0,000560
117 1734193810 0,163607 0,400000 0,162926 0,164288 0,010707
157 1734193810 0,080528 0,200000 0,080528 0,080528 0,001297
176 1734193811 0,037408 0,400000 0,037335 0,037480 0,000560
117 1734193811 0,163607 0,400000 0,162926 0,164288 0,010707
157 1734193811 0,080528 0,200000 0,080528 0,080528 0,001297
176 1734193812 0,037408 0,400000 0,037335 0,037480 0,000560
117 1734193812 0,163607 0,400000 0,162926 0,164288 0,010707
157 1734193812 0,080528 0,200000 0,080528 0,080528 0,001297
176 1734193813 0,037408 0,400000 0,037335 0,037480 0,000560
117 1734193813 0,163607 0,400000 0,162926 0,164288 0,010707
157 1734193813 0,080528 0,200000 0,080528 0,080528 0,001297
179 1734193814 16,395951 0,200000 16,395951 16,395951 53,765442
173 1734193814 0,055487 0,200000 0,055487 0,055487 0,000616
182 1734193814 0,038202 0,400000 0,037952 0,038452 0,000584
154 1734193814 16,396641 0,200000 16,396641 16,396641 53,769967
120 1734193814 0,078649 0,400000 0,078641 0,078657 0,002474
173 1734193815 0,055487 0,200000 0,055487 0,055487 0,000616
154 1734193815 16,396641 0,200000 16,396641 16,396641 53,769967
