145 1734193760 -0,062500 9,600000 36,800000 36,800000 -20,200000
145 1734193761 -0,062500 9,600000 36,200000 36,200000 -20,200000
145 1734193762 -0,062500 9,600000 35,600000 35,600000 -20,200000
145 1734193763 -0,062500 9,600000 35,000000 35,000000 -20,200000
145 1734193764 0,019608 10,200000 35,200000 35,200000 -20,200000
145 1734193765 0,019608 10,200000 35,400000 35,400000 -20,200000
145 1734193766 0,019608 10,200000 35,600000 35,600000 -20,200000
145 1734193767 0,019608 10,200000 35,800000 35,800000 -20,200000
145 1734193768 0,019608 10,200000 36,000000 36,000000 -20,200000
145 1734193769 0,000000 10,200000 36,000000 36,000000 -20,200000
145 1734193770 0,000000 10,200000 36,000000 36,000000 -20,200000
145 1734193771 0,000000 10,200000 36,000000 36,000000 -20,200000
145 1734193772 0,000000 10,200000 36,000000 36,000000 -20,200000
145 1734193773 0,000000 10,200000 36,000000 36,000000 -20,200000
145 1734193774 -0,053571 11,200000 35,400000 35,400000 -20,200000
145 1734193775 -0,053571 11,200000 34,800000 34,800000 -20,200000
145 1734193776 -0,053571 11,200000 34,200000 34,200000 -20,200000
145 1734193777 -0,053571 11,200000 33,600000 33,600000 -20,200000
145 1734193778 -0,053571 11,200000 33,000000 33,000000 -20,200000
145 1734193779 0,068966 11,600000 33,800000 33,800000 -20,200000
145 1734193780 0,068966 11,600000 34,600000 34,600000 -20,200000
145 1734193781 0,068966 11,600000 35,400000 35,400000 -20,200000
145 1734193782 0,068966 11,600000 36,200000 36,200000 -20,200000
145 1734193783 0,068966 11,600000 37,000000 37,000000 -20,200000
145 1734193784 0,032258 12,400000 37,400000 37,400000 -20,200000
145 1734193785 0,032258 12,400000 37,800000 37,800000 -20,200000
145 1734193786 0,032258 12,400000 38,200000 38,200000 -20,200000
145 1734193787 0,032258 12,400000 38,600000 38,600000 -20,200000
145 1734193788 0,032258 12,400000 39,000000 39,000000 -20,200000
145 1734193789 -0,093750 12,800000 37,800000 37,800000 -20,200000
145 1734193790 -0,093750 12,800000 36,600000 36,600000 -20,200000
145 1734193791 -0,093750 12,800000 35,400000 35,400000 -20,200000
145 1734193792 -0,093750 12,800000 34,200000 34,200000 -20,200000
145 1734193793 -0,093750 12,800000 33,000000 33,000000 -20,200000
145 1734193794 0,029412 13,600000 33,400000 33,400000 -20,200000
145 1734193795 0,029412 13,600000 33,800000 33,800000 -20,200000
145 1734193796 0,029412 13,600000 34,200000 34,200000 -20,200000
145 1734193797 0,029412 13,600000 34,600000 34,600000 -20,200000
145 1734193798 0,029412 13,600000 35,000000 35,000000 -20,200000
145 1734193799 0,028169 14,200000 35,400000 35,400000 -20,200000
145 1734193800 0,028169 14,200000 35,800000 35,800000 -20,200000
145 1734193801 0,028169 14,200000 36,200000 36,200000 -20,200000
145 1734193802 0,028169 14,200000 36,600000 36,600000 -20,200000
145 1734193803 0,028169 14,200000 37,000000 37,000000 -20,200000
145 1734193804 -0,054795 14,600000 36,200000 36,200000 -20,200000
145 1734193805 -0,054795 14,600000 35,400000 35,400000 -20,200000
145 1734193806 -0,054795 14,600000 34,600000 34,600000 -20,200000
145 1734193807 -0,054795 14,600000 33,800000 33,800000 -20,200000
145 1734193808 -0,054795 14,600000 33,000000 33,000000 -20,200000
145 1734193809 -0,052632 15,200000 32,200000 32,200000 -20,200000
145 1734193810 -0,052632 15,200000 31,400000 31,400000 -20,200000
145 1734193811 -0,052632 15,200000 30,600000 30,600000 -20,200000
145 1734193812 -0,052632 15,200000 29,800000 29,800000 -20,200000
145 1734193813 -0,052632 15,200000 29,000000 29,000000 -20,200000
145 1734193814 0,038462 15,600000 29,600000 29,600000 -20,200000
145 1734193815 0,038462 15,600000 30,200000 30,200000 -20,200000
145 1734193816 0,038462 15,600000 30,800000 30,800000 -20,200000
145 1734193817 0,038462 15,600000 31,400000 31,400000 -20,200000
145 1734193818 0,038462 15,600000 32,000000 32,000000 -20,200000
145 1734193819 0,034884 17,200000 32,600000 32,600000 -20,200000
145 1734193820 0,034884 17,200000 33,200000 33,200000 -20,200000
145 1734193821 0,034884 17,200000 33,800000 33,800000 -20,200000
145 1734193822 0,034884 17,200000 34,400000 34,400000 -20,200000
145 1734193823 0,034884 17,200000 35,000000 35,000000 -20,200000
145 1734193824 0,000000 17,200000 35,000000 35,000000 -20,200000
145 1734193825 0,000000 17,200000 35,000000 35,000000 -20,200000
145 1734193826 0,000000 17,200000 35,000000 35,000000 -20,200000
145 1734193827 0,000000 17,200000 35,000000 35,000000 -20,200000
145 1734193828 0,000000 17,200000 35,000000 35,000000 -20,200000
145 1734193829 0,000000 17,200000 35,000000 35,000000 -20,200000
145 1734193830 0,000000 17,200000 35,000000 35,000000 -20,200000
145 1734193831 0,000000 17,200000 35,000000 35,000000 -20,200000
145 1734193832 0,000000 17,200000 35,000000 35,000000 -20,200000
145 1734193833 0,000000 17,200000 35,000000 35,000000 -20,200000
145 1734193834 0,067416 17,800000 36,200000 36,200000 -20,200000
145 1734193835 0,067416 17,800000 37,400000 37,400000 -20,200000
145 1734193836 0,067416 17,800000 38,600000 38,600000 -20,200000
145 1734193837 0,067416 17,800000 39,800000 39,800000 -20,200000
145 1734193838 0,067416 17,800000 41,000000 41,000000 -20,200000
145 1734193839 -0,043956 18,200000 40,200000 40,200000 -20,200000
145 1734193840 -0,043956 18,200000 39,400000 39,400000 -20,200000
145 1734193841 -0,043956 18,200000 38,600000 38,600000 -20,200000
145 1734193842 -0,043956 18,200000 37,800000 37,800000 -20,200000
145 1734193843 -0,043956 18,200000 37,000000 37,000000 -20,200000
145 1734193844 -0,085106 18,800000 35,400000 35,400000 -20,200000
145 1734193845 -0,085106 18,800000 33,800000 33,800000 -20,200000
145 1734193846 -0,085106 18,800000 32,200000 32,200000 -20,200000
145 1734193847 -0,085106 18,800000 30,600000 30,600000 -20,200000
145 1734193848 -0,085106 18,800000 29,000000 29,000000 -20,200000
145 1734193849 0,000000 18,800000 29,000000 29,000000 -20,200000
145 1734193850 0,000000 18,800000 29,000000 29,000000 -20,200000
145 1734193851 0,000000 18,800000 29,000000 29,000000 -20,200000
145 1734193852 0,000000 18,800000 29,000000 29,000000 -20,200000
145 1734193853 0,000000 18,800000 29,000000 29,000000 -20,200000
145 1734193854 0,102041 19,600000 31,000000 31,000000 -20,200000
145 1734193855 0,102041 19,600000 33,000000 33,000000 -20,200000
145 1734193856 0,102041 19,600000 35,000000 35,000000 -20,200000
145 1734193857 0,102041 19,600000 37,000000 37,000000 -20,200000
145 1734193858 0,102041 19,600000 39,000000 39,000000 -20,200000
145 1734193859 0,040000 20,000000 39,800000 39,800000 -20,200000
145 1734193860 0,040000 20,000000 40,600000 40,600000 -20,200000
145 1734193861 0,040000 20,000000 41,400000 41,400000 -20,200000
145 1734193862 0,040000 20,000000 42,200000 42,200000 -20,200000
145 1734193863 0,040000 20,000000 43,000000 43,000000 -20,200000
145 1734193864 -0,039216 20,400000 42,200000 42,200000 -20,200000
145 1734193865 -0,039216 20,400000 41,400000 41,400000 -20,200000
145 1734193866 -0,039216 20,400000 40,600000 40,600000 -20,200000
145 1734193867 -0,039216 20,400000 39,800000 39,800000 -20,200000
145 1734193868 -0,039216 20,400000 39,000000 39,000000 -20,200000
145 1734193869 -0,057692 20,800000 37,800000 37,800000 -20,200000
145 1734193870 -0,057692 20,800000 36,600000 36,600000 -20,200000
145 1734193871 -0,057692 20,800000 35,400000 35,400000 -20,200000
145 1734193872 -0,057692 20,800000 34,200000 34,200000 -20,200000
145 1734193873 -0,057692 20,800000 33,000000 33,000000 -20,200000
145 1734193874 0,027523 21,800000 33,600000 33,600000 -20,200000
145 1734193875 0,027523 21,800000 34,200000 34,200000 -20,200000
145 1734193876 0,027523 21,800000 34,800000 34,800000 -20,200000
145 1734193877 0,027523 21,800000 35,400000 35,400000 -20,200000
145 1734193878 0,027523 21,800000 36,000000 36,000000 -20,200000
145 1734193879 -0,008772 22,800000 35,800000 35,800000 -20,200000
145 1734193880 -0,008772 22,800000 35,600000 35,600000 -20,200000
145 1734193881 -0,008772 22,800000 35,400000 35,400000 -20,200000
145 1734193882 -0,008772 22,800000 35,200000 35,200000 -20,200000
145 1734193883 -0,008772 22,800000 35,000000 35,000000 -20,200000
145 1734193884 0,000000 22,800000 35,000000 35,000000 -20,200000
145 1734193885 0,000000 22,800000 35,000000 35,000000 -20,200000
145 1734193886 0,000000 22,800000 35,000000 35,000000 -20,200000
145 1734193887 0,000000 22,800000 35,000000 35,000000 -20,200000
145 1734193888 0,000000 22,800000 35,000000 35,000000 -20,200000
145 1734193889 0,000000 22,800000 35,000000 35,000000 -20,200000
145 1734193890 0,000000 22,800000 35,000000 35,000000 -20,200000
145 1734193891 0,000000 22,800000 35,000000 35,000000 -20,200000
145 1734193892 0,000000 22,800000 35,000000 35,000000 -20,200000
145 1734193893 0,000000 22,800000 35,000000 35,000000 -20,200000
145 1734193894 0,000000 23,200000 35,000000 35,000000 -20,200000
145 1734193895 0,000000 23,200000 35,000000 35,000000 -20,200000
145 1734193896 0,000000 23,200000 35,000000 35,000000 -20,200000
145 1734193897 0,000000 23,200000 35,000000 35,000000 -20,200000
145 1734193898 0,000000 23,200000 35,000000 35,000000 -20,200000
145 1734193899 0,025424 23,600000 35,600000 35,600000 -20,200000
145 1734193900 0,025424 23,600000 36,200000 36,200000 -20,200000
145 1734193901 0,025424 23,600000 36,800000 36,800000 -20,200000
145 1734193902 0,025424 23,600000 37,400000 37,400000 -20,200000
145 1734193903 0,025424 23,600000 38,000000 38,000000 -20,200000
145 1734193904 0,008197 24,400000 38,200000 38,200000 -20,200000
145 1734193905 0,008197 24,400000 38,400000 38,400000 -20,200000
145 1734193906 0,008197 24,400000 38,600000 38,600000 -20,200000
145 1734193907 0,008197 24,400000 38,800000 38,800000 -20,200000
145 1734193908 0,008197 24,400000 39,000000 39,000000 -20,200000
145 1734193909 -0,056000 25,000000 37,600000 37,600000 -20,200000
145 1734193910 -0,056000 25,000000 36,200000 36,200000 -20,200000
145 1734193911 -0,056000 25,000000 34,800000 34,800000 -20,200000
145 1734193912 -0,056000 25,000000 33,400000 33,400000 -20,200000
145 1734193913 -0,056000 25,000000 32,000000 32,000000 -20,200000
145 1734193914 -0,078740 25,400000 30,000000 30,000000 -20,200000
145 1734193915 -0,078740 25,400000 28,000000 28,000000 -20,200000
145 1734193916 -0,078740 25,400000 26,000000 26,000000 -20,200000
145 1734193917 -0,078740 25,400000 24,000000 24,000000 -20,200000
145 1734193918 -0,078740 25,400000 22,000000 22,000000 -20,200000
145 1734193919 0,053030 26,400000 23,400000 23,400000 -20,200000
145 1734193920 0,053030 26,400000 24,800000 24,800000 -20,200000
145 1734193921 0,053030 26,400000 26,200000 26,200000 -20,200000
145 1734193922 0,053030 26,400000 27,600000 27,600000 -20,200000
145 1734193923 0,053030 26,400000 29,000000 29,000000 -20,200000
145 1734193924 0,044776 26,800000 30,200000 30,200000 -20,200000
145 1734193925 0,044776 26,800000 31,400000 31,400000 -20,200000
145 1734193926 0,044776 26,800000 32,600000 32,600000 -20,200000
145 1734193927 0,044776 26,800000 33,800000 33,800000 -20,200000
145 1734193928 0,044776 26,800000 35,000000 35,000000 -20,200000
145 1734193929 0,000000 26,800000 35,000000 35,000000 -20,200000
145 1734193930 0,000000 26,800000 35,000000 35,000000 -20,200000
145 1734193931 0,000000 26,800000 35,000000 35,000000 -20,200000
145 1734193932 0,000000 26,800000 35,000000 35,000000 -20,200000
145 1734193933 0,000000 26,800000 35,000000 35,000000 -20,200000
145 1734193934 0,050725 27,600000 36,400000 36,400000 -20,200000
145 1734193935 0,050725 27,600000 37,800000 37,800000 -20,200000
145 1734193936 0,050725 27,600000 39,200000 39,200000 -20,200000
145 1734193937 0,050725 27,600000 40,600000 40,600000 -20,200000
145 1734193938 0,050725 27,600000 42,000000 42,000000 -20,200000
145 1734193939 0,000000 28,800000 42,000000 42,000000 -20,200000
145 1734193940 0,000000 28,800000 42,000000 42,000000 -20,200000
145 1734193941 0,000000 28,800000 42,000000 42,000000 -20,200000
145 1734193942 0,000000 28,800000 42,000000 42,000000 -20,200000
145 1734193943 0,000000 28,800000 42,000000 42,000000 -20,200000
145 1734193944 -0,034014 29,400000 41,000000 41,000000 -20,200000
145 1734193945 -0,034014 29,400000 40,000000 40,000000 -20,200000
145 1734193946 -0,034014 29,400000 39,000000 39,000000 -20,200000
145 1734193947 -0,034014 29,400000 38,000000 38,000000 -20,200000
145 1734193948 -0,034014 29,400000 37,000000 37,000000 -20,200000
145 1734193949 -0,020134 29,800000 36,400000 36,400000 -20,200000
145 1734193950 -0,020134 29,800000 35,800000 35,800000 -20,200000
145 1734193951 -0,020134 29,800000 35,200000 35,200000 -20,200000
145 1734193952 -0,020134 29,800000 34,600000 34,600000 -20,200000
145 1734193953 -0,020134 29,800000 34,000000 34,000000 -20,200000
145 1734193954 0,006536 30,600000 34,200000 34,200000 -20,200000
145 1734193955 0,006536 30,600000 34,400000 34,400000 -20,200000
145 1734193956 0,006536 30,600000 34,600000 34,600000 -20,200000
145 1734193957 0,006536 30,600000 34,800000 34,800000 -20,200000
145 1734193958 0,006536 30,600000 35,000000 35,000000 -20,200000
145 1734193959 0,000000 30,600000 35,000000 35,000000 -20,200000
145 1734193960 0,000000 30,600000 35,000000 35,000000 -20,200000
145 1734193961 0,000000 30,600000 35,000000 35,000000 -20,200000
145 1734193962 0,000000 30,600000 35,000000 35,000000 -20,200000
145 1734193963 0,000000 30,600000 35,000000 35,000000 -20,200000
145 1734193964 0,000000 30,600000 35,000000 35,000000 -20,200000
145 1734193965 0,000000 30,600000 35,000000 35,000000 -20,200000
145 1734193966 0,000000 30,600000 35,000000 35,000000 -20,200000
145 1734193967 0,000000 30,600000 35,000000 35,000000 -20,200000
145 1734193968 0,000000 30,600000 35,000000 35,000000 -20,200000
145 1734193969 0,000000 30,600000 35,000000 35,000000 -20,200000
145 1734193970 0,000000 30,600000 35,000000 35,000000 -20,200000
145 1734193971 0,000000 30,600000 35,000000 35,000000 -20,200000
145 1734193972 0,000000 30,600000 35,000000 35,000000 -20,200000
145 1734193973 0,000000 30,600000 35,000000 35,000000 -20,200000
145 1734193974 0,038462 31,200000 36,200000 36,200000 -20,200000
145 1734193975 0,038462 31,200000 37,400000 37,400000 -20,200000
145 1734193976 0,038462 31,200000 38,600000 38,600000 -20,200000
145 1734193977 0,038462 31,200000 39,800000 39,800000 -20,200000
145 1734193978 0,038462 31,200000 41,000000 41,000000 -20,200000
145 1734193979 -0,025316 31,600000 40,200000 40,200000 -20,200000
145 1734193980 -0,025316 31,600000 39,400000 39,400000 -20,200000
145 1734193981 -0,025316 31,600000 38,600000 38,600000 -20,200000
145 1734193982 -0,025316 31,600000 37,800000 37,800000 -20,200000
145 1734193983 -0,025316 31,600000 37,000000 37,000000 -20,200000
145 1734193984 -0,062500 32,000000 35,000000 35,000000 -20,200000
145 1734193985 -0,062500 32,000000 33,000000 33,000000 -20,200000
145 1734193986 -0,062500 32,000000 31,000000 31,000000 -20,200000
145 1734193987 -0,062500 32,000000 29,000000 29,000000 -20,200000
145 1734193988 -0,062500 32,000000 27,000000 27,000000 -20,200000
145 1734193989 0,012422 32,200000 27,400000 27,400000 -20,200000
145 1734193990 0,012422 32,200000 27,800000 27,800000 -20,200000
145 1734193991 0,012422 32,200000 28,200000 28,200000 -20,200000
145 1734193992 0,012422 32,200000 28,600000 28,600000 -20,200000
145 1734193993 0,012422 32,200000 29,000000 29,000000 -20,200000
145 1734193994 0,053892 33,400000 30,800000 30,800000 -20,200000
145 1734193995 0,053892 33,400000 32,600000 32,600000 -20,200000
145 1734193996 0,053892 33,400000 34,400000 34,400000 -20,200000
145 1734193997 0,053892 33,400000 36,200000 36,200000 -20,200000
145 1734193998 0,053892 33,400000 38,000000 38,000000 -20,200000
145 1734193999 0,005780 34,600000 38,200000 38,200000 -20,200000
145 1734194000 0,005780 34,600000 38,400000 38,400000 -20,200000
145 1734194001 0,005780 34,600000 38,600000 38,600000 -20,200000
145 1734194002 0,005780 34,600000 38,800000 38,800000 -20,200000
145 1734194003 0,005780 34,600000 39,000000 39,000000 -20,200000
145 1734194004 -0,022857 35,000000 38,200000 38,200000 -20,200000
145 1734194005 -0,022857 35,000000 37,400000 37,400000 -20,200000
145 1734194006 -0,022857 35,000000 36,600000 36,600000 -20,200000
145 1734194007 -0,022857 35,000000 35,800000 35,800000 -20,200000
145 1734194008 -0,022857 35,000000 35,000000 35,000000 -20,200000
145 1734194009 -0,033898 35,400000 33,800000 33,800000 -20,200000
145 1734194010 -0,033898 35,400000 32,600000 32,600000 -20,200000
145 1734194011 -0,033898 35,400000 31,400000 31,400000 -20,200000
145 1734194012 -0,033898 35,400000 30,200000 30,200000 -20,200000
145 1734194013 -0,033898 35,400000 29,000000 29,000000 -20,200000
145 1734194014 0,022346 35,800000 29,800000 29,800000 -20,200000
145 1734194015 0,022346 35,800000 30,600000 30,600000 -20,200000
145 1734194016 0,022346 35,800000 31,400000 31,400000 -20,200000
145 1734194017 0,022346 35,800000 32,200000 32,200000 -20,200000
145 1734194018 0,022346 35,800000 33,000000 33,000000 -20,200000
145 1734194019 0,043011 37,200000 34,600000 34,600000 -20,200000
145 1734194020 0,043011 37,200000 36,200000 36,200000 -20,200000
145 1734194021 0,043011 37,200000 37,800000 37,800000 -20,200000
145 1734194022 0,043011 37,200000 39,400000 39,400000 -20,200000
145 1734194023 0,043011 37,200000 41,000000 41,000000 -20,200000
145 1734194024 -0,010582 37,800000 40,600000 40,600000 -20,200000
145 1734194025 -0,010582 37,800000 40,200000 40,200000 -20,200000
145 1734194026 -0,010582 37,800000 39,800000 39,800000 -20,200000
145 1734194027 -0,010582 37,800000 39,400000 39,400000 -20,200000
145 1734194028 -0,010582 37,800000 39,000000 39,000000 -20,200000
145 1734194029 -0,020942 38,200000 38,200000 38,200000 -20,200000
145 1734194030 -0,020942 38,200000 37,400000 37,400000 -20,200000
145 1734194031 -0,020942 38,200000 36,600000 36,600000 -20,200000
145 1734194032 -0,020942 38,200000 35,800000 35,800000 -20,200000
145 1734194033 -0,020942 38,200000 35,000000 35,000000 -20,200000
145 1734194034 0,000000 38,800000 35,000000 35,000000 -20,200000
145 1734194035 0,000000 38,800000 35,000000 35,000000 -20,200000
145 1734194036 0,000000 38,800000 35,000000 35,000000 -20,200000
145 1734194037 0,000000 38,800000 35,000000 35,000000 -20,200000
145 1734194038 0,000000 38,800000 35,000000 35,000000 -20,200000
145 1734194039 0,000000 38,800000 35,000000 35,000000 -20,200000
145 1734194040 0,000000 38,800000 35,000000 35,000000 -20,200000
145 1734194041 0,000000 38,800000 35,000000 35,000000 -20,200000
145 1734194042 0,000000 38,800000 35,000000 35,000000 -20,200000
145 1734194043 0,000000 38,800000 35,000000 35,000000 -20,200000
145 1734194044 0,020408 39,200000 35,800000 35,800000 -20,200000
145 1734194045 0,020408 39,200000 36,600000 36,600000 -20,200000
145 1734194046 0,020408 39,200000 37,400000 37,400000 -20,200000
145 1734194047 0,020408 39,200000 38,200000 38,200000 -20,200000
145 1734194048 0,020408 39,200000 39,000000 39,000000 -20,200000
145 1734194049 0,000000 39,200000 39,000000 39,000000 -20,200000
145 1734194050 0,000000 39,200000 39,000000 39,000000 -20,200000
145 1734194051 0,000000 39,200000 39,000000 39,000000 -20,200000
145 1734194052 0,000000 39,200000 39,000000 39,000000 -20,200000
145 1734194053 0,000000 39,200000 39,000000 39,000000 -20,200000
145 1734194054 -0,044776 40,200000 37,200000 37,200000 -20,200000
145 1734194055 -0,044776 40,200000 35,400000 35,400000 -20,200000
145 1734194056 -0,044776 40,200000 33,600000 33,600000 -20,200000
145 1734194057 -0,044776 40,200000 31,800000 31,800000 -20,200000
145 1734194058 -0,044776 40,200000 30,000000 30,000000 -20,200000
145 1734194059 -0,004854 41,200000 29,800000 29,800000 -20,200000
145 1734194060 -0,004854 41,200000 29,600000 29,600000 -20,200000
145 1734194061 -0,004854 41,200000 29,400000 29,400000 -20,200000
145 1734194062 -0,004854 41,200000 29,200000 29,200000 -20,200000
145 1734194063 -0,004854 41,200000 29,000000 29,000000 -20,200000
145 1734194064 0,028846 41,600000 30,200000 30,200000 -20,200000
145 1734194065 0,028846 41,600000 31,400000 31,400000 -20,200000
145 1734194066 0,028846 41,600000 32,600000 32,600000 -20,200000
145 1734194067 0,028846 41,600000 33,800000 33,800000 -20,200000
145 1734194068 0,028846 41,600000 35,000000 35,000000 -20,200000
145 1734194069 0,000000 41,600000 35,000000 35,000000 -20,200000
145 1734194070 0,000000 41,600000 35,000000 35,000000 -20,200000
145 1734194071 0,000000 41,600000 35,000000 35,000000 -20,200000
145 1734194072 0,000000 41,600000 35,000000 35,000000 -20,200000
145 1734194073 0,000000 41,600000 35,000000 35,000000 -20,200000
145 1734194074 0,000000 41,600000 35,000000 35,000000 -20,200000
145 1734194075 0,000000 41,600000 35,000000 35,000000 -20,200000
145 1734194076 0,000000 41,600000 35,000000 35,000000 -20,200000
145 1734194077 0,000000 41,600000 35,000000 35,000000 -20,200000
145 1734194078 0,000000 41,600000 35,000000 35,000000 -20,200000
145 1734194079 0,000000 41,600000 35,000000 35,000000 -20,200000
145 1734194080 0,000000 41,600000 35,000000 35,000000 -20,200000
145 1734194081 0,000000 41,600000 35,000000 35,000000 -20,200000
145 1734194082 0,000000 41,600000 35,000000 35,000000 -20,200000
145 1734194083 0,000000 41,600000 35,000000 35,000000 -20,200000
145 1734194084 0,000000 41,600000 35,000000 35,000000 -20,200000
145 1734194085 0,000000 41,600000 35,000000 35,000000 -20,200000
145 1734194086 0,000000 41,600000 35,000000 35,000000 -20,200000
145 1734194087 0,000000 41,600000 35,000000 35,000000 -20,200000
145 1734194088 0,000000 41,600000 35,000000 35,000000 -20,200000
145 1734194089 -0,009569 41,800000 34,600000 34,600000 -20,200000
145 1734194090 -0,009569 41,800000 34,200000 34,200000 -20,200000
145 1734194091 -0,009569 41,800000 33,800000 33,800000 -20,200000
145 1734194092 -0,009569 41,800000 33,400000 33,400000 -20,200000
145 1734194093 -0,009569 41,800000 33,000000 33,000000 -20,200000
145 1734194094 0,018957 42,200000 33,800000 33,800000 -20,200000
145 1734194095 0,018957 42,200000 34,600000 34,600000 -20,200000
145 1734194096 0,018957 42,200000 35,400000 35,400000 -20,200000
145 1734194097 0,018957 42,200000 36,200000 36,200000 -20,200000
145 1734194098 0,018957 42,200000 37,000000 37,000000 -20,200000
145 1734194099 0,027778 43,200000 38,200000 38,200000 -20,200000
145 1734194100 0,027778 43,200000 39,400000 39,400000 -20,200000
145 1734194101 0,027778 43,200000 40,600000 40,600000 -20,200000
145 1734194102 0,027778 43,200000 41,800000 41,800000 -20,200000
145 1734194103 0,027778 43,200000 43,000000 43,000000 -20,200000
145 1734194104 0,000000 44,000000 43,000000 43,000000 -20,200000
145 1734194105 0,000000 44,000000 43,000000 43,000000 -20,200000
145 1734194106 0,000000 44,000000 43,000000 43,000000 -20,200000
145 1734194107 0,000000 44,000000 43,000000 43,000000 -20,200000
145 1734194108 0,000000 44,000000 43,000000 43,000000 -20,200000
145 1734194109 -0,044643 44,800000 41,000000 41,000000 -20,200000
